,review_body,review_date,hotelName,hotelUrl
737,"We loved every moment of our stay at Saranam. Peaceful area, good location for sightseeing in the north of Bali. Lots of tours operated from the hotel daily with a good range of options. We chose the trip to Jatiluwih rice terraces and the temple lake at Candi Kuning. They can also take you to the Git Git waterfalls and Pacung village. We requested a private trip to Sangeh monkey forest (better than the Ubud forest in some people's opinion).Delicious Balinese options at breakfast, lunch, and dinner. Had an amazing view down from L'Altitude restaurant, which is at the very top of the resort, every day. Great place for kids. The kids club is super cute and has a huge cubby house. Not many children here so sometimes the room is not attended. This was fine with us as we wanted to stay and play with her. Good program for older children.Unbelievable warmth and hospitality from all the staff, especially with our 2yo. They let her feed the fish a few times, and won over even our shy toddler. She also loved riding the 'inclinator', a lift from the top to the bottom of the huge property.The spa was modest - not the 'luxury' spa some people might expect from a luxury resort - but the staff were very good at their jobs. We added extra massages to what was offered in our package. Our favourite place was definitely the pool. Perfect water temperature and well taken care of, surrounded by lush gardens. Relaxing music from nearby Cafe Toya and lots of daybeds on the lawn to stretch out on. Good rain showers for a post-swim rinse.Rooms were lovely. Bed soft and luxurious. Again, great views from our suite. While we loved this place, here are a few things we would suggest:- offer room service dining option as part of package deals (we have a little child so sometimes couldn't make it to dinner if she fell asleep)- quicker check-in when arriving late at night - less soft drinks in the mini-bar please (coke and sprite are not the healthiest options)","May 26, 2019","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
738,"First time i arrived at this resort we were impressed by the view and the property it self.Located near to every tourism objects.Room was big and the facilities are quite complete.We have to use inclinator when we were about to go to our room, its like AMAZING! Pool are big and facing to the jungle. The view are stunning !However pool were very dirty !!!! I just dip for a moment and went up less than 5 minutes.There was a big jacuzzi as well, and fortunately was clean, however the bubble only ON in the one spot. Breakfast experience was amazing, love the service and the view from the window !!!!However only black coffee and black tea included, we need to pay more for cappucino or latte. Variety of the foods also quite a lot for breakfast.The service was lovely. All the staff are very friendly and well trained !","May 7, 2019","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
739,"We had a very relaxing 7 days as part of a Luxury Escapes package. The staff are so friendly and welcoming. The LE package means you are offered a set menu separate to the a la carte menu, and although limiting after a week you can still have the normal menu and the value of your LE meal is deducted from the price. We spoilt ourselves with pre booking 4 sessions at the day spa so that we wouldn't miss out, and ended up adding more once we got there as the experience was so good. The view from our balcony and the dining area was stunning and would never get tired. Highlights would be the Spice Class with Giday the Head Chef and the cooking class with Sandy. We couldn't fault the staff or service and would love to return.","May 7, 2019","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
740,"Room was lovely, food was great, Staff were amazing. For me the staff here were the difference between good and great. They knew your name and room number after a couple of hours of arriving. Reception staff were super helpful at arranging excursions for us. And our dining waitresses were absolutely fantastic. We miss seeing them every day. So friendly and happy to greet you every meal and no request was too bothersome. Such a lovely place to just chill and relax. Beautiful surrounds. Need to travel to markets or waterfalls etc but that is part of the adventure. Would definitely go back here.","April 28, 2019","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
741,"We chose this resort as we wanted to be away from the most touristic and crowded places in Bali, we could not have made a better choice! Saranam resort is a hidden gem, surrounded by magnificent views towards the rice paddies and the lush volcano jungles. Saranam staff is the key factor that will make your stay unforgettable; the most caring, loving, kindest and respectful people I’ve come across with. As a bonus they prepare delicious cocktail/mocktail concoctions made with local farmer fruits. Most of Saranam raw ingredients are sourced organic including meat (whenever possible) and from their own veggie garden; their Balinese cuisine dishes were all tasty and delicious. We found everyday a plate of fresh seasonal fruits, bottles of spring bottled water were supplied very often and the mini bar was refill with the same amount of drinks no matter what we had consumed (impossible to get thirsty here) plus the bed open every night while we were having dinner. Plenty of little details that made our stay magical. Highly recommended, especially if you’re interested in knowing a more authentic Bali.","April 28, 2019","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
742,"I would have given this place ""Excellent"" if only the whole place is top notch. Please don't get me wrong, the resort is beautiful and has amazing view of the mountain and rice fields, it's for sure enough to make you feel grateful and relaxed. I just hope the resort will keep the beautiful grounds and buildings in best shape for long time to come. When I was there, I noticed few things that are not working like the water fountains along the path down to the pool, it was left empty and looked so sad. I saw signs of wear and tear like chipped tiles of the floor, peeling paints etc which makes me wonder if they notice that and if they do, hopefully they'll make some necessary renovations. The small details matter, that's all I'm trying to say. Regardless of my view above, the place itself is amazing and just magnificent, a great place to relax and unwind from the beachy scenes down south.","April 22, 2019","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
743,"To be honest we booked this week's accommodation for a full week in the mountains to get away from it all after a year of troubled health issues. Well an escape is what we got. There's literally hardly anything else around close by so you're almost forced to relax. We were pleasantly surprised to the upside with the quality of the food. In fact, the Chef was amazing and bent over backwards to meet our requests. The hotel itself is more than comfortable offering Yoga and meditation every day. The massage that I had at the Spa was probably better than what I had in a more expensive hotel the next week at four times the price. The staff were amazing and friendly and always offering to assist in some way. When I left there, I mentioned to my wife that I had never felt so calm and relaxed in quite some time. Highly recommended ","April 13, 2019","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
744,"This was our first time to this resort, the location is central Bali up in the mountains: quiet, clean air, amazing views. Swimming pool so large and tranquil. We stayed in the upper section of the hotel, views from our room were fabulous : green hills, rice fields and amazing sunsets. Staff very friendly and helpful, especially hospitality staff. Very relaxing quiet resort.","February 9, 2019","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
745,"What a location! The views from the restaurant and rooms here is absolutely spectacular. The pool is a bit chilly but idyllic and every view is to the mountains and rice terraces. Truly gorgeous. We loved our 3 days here and used it as a jumping off point for Jatiluwih, Angseri Hot springs, lake beretan and nearby waterfalls. We rented a car each day for approx 50usd and had a wonderful driver who helped with entrance tickets and booking the private sauna rooms at the hot springs. Staff in the hotel are super friendly. Food is great in the beautiful restaurant. Breakfast buffet is generous with eggs cooked to order and a mix of hot and cold choices. Couple of cons. We originally had a room in the lower building but it was very moldy and immediately our noses started running. The front desk upgraded us to another room in the higher building with no fuss. I think they maybe need to close those lower rooms til the mold is sorted out as it would make guests sick if they slept in there. We have two babies so were compelled to move but I can imagine I might not have bothered if I was alone,and would have ended up really ill. My food was cold a couple of times but they were quick to fix it when I asked. Maybe they need to organise their timings with plating up so stuff doesn't have time to go cold? All in all a wonderful stay. The problems we had were fixed quickly and professionally which is all you need. This was our favourite part of our bali trip as we had the space and quiet to unwind and just enjoy the mountain surroundings.","February 3, 2019","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
746,We went to this place for a “spa get away” we booked a 3 hour package. The hotel woke us up at 7am to confirm the booking. We didn’t go on any tour that day as we were gonna start around 3pm. We arrive at the spa on time and they messed up the booking said they didn’t know about us. We complained to spa desk and they told us “miscommunication” and said we could have a one hour massage at separate times. Not even a sincere apology. You made a mistake and you made zero effort to fix it. Your breakfast was also always cold... ,"January 7, 2019","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
747,"The scenery is amazing, lush greenery & rice fields. This place is designed to accentuate its natural landscape. The room is superb, very comfy bed and have all the necessity you need during the stay. Many choices for breakfast and all is delicious. The resort also offered many activity for adults such as yoga, trekking, learning Balinese culture; and for kids too, the kids club is amazing. Will be back if we're visiting bali again. Very recommended","December 29, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
748,"If you’re looking for a Bali holiday where you walk out of the hotel and into a crazy busy shopping environment this may not be for you. The location is in the mountains so make the most of it. Having travelled to Bali several times it was nice to get out and visit highlights in the mountains. We stayed for 7 days on a luxury escape package. Met other visitors, did yoga every day in some beautiful settings, massages & facials. Food was fresh and simple. Try the Rum Bongo cocktail. Came home very relaxed. Enjoy.","December 29, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
749,I cannot believe the reviews I am reading. We are trying to get dinner and drinks - not too much to expect from a restaurant? It’s 8 pm. They have run out of 2 of the starters on the menu. We have been waiting 25 minutes for our drinks. No one appears to have a clue what is going on. ,"December 22, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
750,"Pros:1. Good location. Though it is still 15 minutes to Bedugul, I found the location brilliant. It is surrounded by rice fields and lush forest. The traditional pasar is also near2. Great design. The design perfectly highlights the location and the view. You can see a majestic rice-fields and valley from almost every point of the resort (lobby, restaurant, pool, room)3. Our room is on the higher floor so the view is super beautiful. The room is not too big and not too small but very convenient. Bathroom is spacious. The bed is very comfy. Balcony is large enough for lounging while enjoying the view. Electricity sockets are properly located as well as all lighting switches. We love how practicality is not sacrificed for the sake of design4. The food in the restaurant is amazing especially the desserts. We had a dinner in the restaurant and the lava cake is super. But the hot dishes are also fantastic, Try the chicken thigh it is wonderful. Breakfast menu is pretty limited but again the taste is great. Strawberry juice is lovely5. The service in the restaurant is also fantastic. Our waitress is super friendly and helpful6. The resort offers variety of activities which we love a lot. There are morning yoga, trekking, cooking class, and learning Balinese language7. The swimming pool area is really the highlight of the resort. We really love the view and spaciousness of the area. You can do jogging around the spacious lawn or simply use the gym which located around the swimming pool too. There are enough sun loungers to useCons:1. Our luggage handler is not very friendly and seems in a hurry 2. If only the pool has a heater it would be one of the best hotel pools in mountain area in Bali. The heater might also attract more guests to use it and generate extra revenue for the resort3. The management need to take extra care of the maintenance as some area are dirty and not attended by staff4. The TV is not very clear but this is not very important as we spent most of our time outside our roomOverall, we love this resort and will definitely comeback. As mentioned in the title of my review, this resort has a huge potential to be on par with Padma, Alila, and Maya Ubud. Just need extra promotion and better maintenance to achieve it.","December 8, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
751,"It was a short wonderful experience. Everything was beyond my expectation. I love the room, I love the stunning Mountain view from my balcony. This Resort surrounded by breathtaking view. It is very good and highly recommended if you want to have a quiet place for escape from your busy routine. The resort offers you many choices of daily activities. Friendly staffs, good service. The lady at the Restaurant were so nice but I didn't know her name. Thank to Mr. Sova (or Sofa?) at the Front Desk he was super kind and helpful. Also Mr. Arta who escorted me upon check in. They were so warm and I feel so comfortable, unfortunately it was a short stay. I wish I could stay longer but I will definitely comeback again next year!!!! Last but not least, Thanks to Mr. Alessandro the General Manager for making my stay memorable, he was so kind.","December 5, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
752,"What started out as a quick stop for lunch ended up being one of the highlights of our trip. The lunch offering was a buffet that looked incredible but we weren't hungry enough to do it justice. We ordered some delicious a la carte items and were impressed with the views, food and service. What really blew us away was the deal they had offering a one night stay, dinner and breakfast for only 1200000 Rupiah net for TWO PEOPLE! (About $108 Canadian dollars) Even though we had an Air BnB back in Sanur, we decided to stay! This resort has incredible views of rice terraces, mountain vistas and amazing sunsets. The dinner and breakfast were great along with the service. There was a slight mix up when we checked in our room as it wasn't quite ready, but it was a non-issue as we were going to spend some time around the gorgeous infinity pool anyway. When our room was ready, it was clean, comfortable and had all the toiletries we needed as this was an unplanned overnight stay. One of the best parts was when we checked out, a manager apologized for the room not being ready and offered us a free upgrade next time we visit. (Which we intend to do!) It was a non issue and they wanted to make it right regardless. Highly recommended. We wish we have had more time to partake in the many, many activities they offered.","November 23, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
753,"rooms look bigger and more beautiful on hotel site. Nice location, nice view ! Breakfast service was slow- many bees on the breakfast buffet :-( Swimmingpool was very cold !Evevators are very slow, many stairs but good for our condition... dishes in restaurant are minimalist small. Dish with salmon...needed magnifying glass to find a piece of salmon.","November 18, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
754,"We spent 5 nights at this resort as we wanted to see another part of Bali and have an opportunity to really relax. This resort enables you to truly relax in beautiful surroundings. The view is absolutely spectacular and you're able to take in the view from your room, from breakfast and from the gym/pool. We were upgraded to a junior suite which we were thankful for as we had a day spa treatment in one of the standard rooms (they had no actual Day Spa set up) and as per other reviews, it was very damp and uncomfortable. Our Junior Suite room was very spacious and comfortable however on our first night we were missing a lot of bits and pieces such as shampoo/conditioner, body wash, milk, and one of our pillows was very dirty. This was all rectified the following day though so no big issue. The main restaurant is a real let down with a very basic and overpriced menu. The cafe down by the pool however, was amazing with so much fresh, delicious food - I highly recommend the buckwheat pasta. The free activities at the resort such as yoga, meditation and Bahasa Indonesia were a great inclusion & lots of fun. There is not much to do within close proximity outside the resort, many guests took a day trip to Ubud. We enjoyed our stay at Saranam Resort but there definitely needs to be better attention to detail to justify a 5* rating.","November 14, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
755,"Thank u for make happed our anniversaryFor cake amenities Good hotel good view nice pool Nice ambience for resort ,,friendly staff and help full specially Julia receptionist staffOverall good and recommend hotel for holiday when you come to bali spend time whole day with couple or family ","November 11, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
756,We have just left Saranam and have to say we were not impressed at all. The view is actually really nice but lack of staff made it very difficult to enjoy our stay. The staff were really nice but you can obviously see that there is not enough of them. There is a restaurant near the pool but when we arrived it was closed due to the toilet issues so there was nobody to serve the drinks. The next day when the large group arrived for the seminar the restaurant was open but had private function but even then we could not order a drink. Obviously the large groups are much more important for them than holiday makers. The food at the restaurant upstairs are trying to be upmarket so it’s overpriced but the food is not that great so we decided to skip few lunches and dinner. ,"November 3, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
757,"Our first ever 1 star review.Pros: The location of this resort is absolutely, jaw-droppingly beautiful.Cons: Everything else.We paid for a deluxe king room though luxury escapes.We were early for check in on 25/10, as we wanted to make the most of our day. We were told the hotel had no transport and could not organise any transport for us. We wish the resort could have told us this prior to our arrival, as we would have made arrangements ourself. This is very odd, as even our budget accommodation stays have been able to provide this.Luckily, we found a driver off the street. That afternoon we finally checked in. However, we found that construction was taking place directly outside our room. It was extremely noisy, as boulders were being split into pieces and removed from the ground. We were told they could move us to the same type of room, however when we were shown the new room it was actually a downgrade (smaller and only a queen bed). The new room smelt, however we were very tired so tolerated it. We covered the drains and assumed it might dissipate. Wrong. The next morning we awoke feeling nauseas to an extremely strong ammonia gas that was foul, and enough to make one light-headed. It took an hour before a staff member would come to look at it, and the smell was so awful that even with the drains covered the man refused to walk into the bathroom. We could still smell it strongly on the balcony. It was clearly a safety hazard, yet we were offered a de-humidifier at first (from staff who would not enter the room let alone stay in it?!).We've stayed in many places where drain smells are inescapable - but this was different. The gas that was being emitted even after covering the drain and blocking the door with towels was eye-watering.The staff then said they would make up a third room for us on a lower level (a second room downgrade), however we would again have to wait until the afternoon, and by now we had already wasted so much time. We checked online and read reviews from people who left the resort early because the lower levels are very mouldly, which is not suitable as I have asthma and high levels of mould spores would put my health at risk. As a result, we had no choice but to leave. We are extremely disappointed that the room we paid for was not able to be provided, and concerned about the questionable sanitation system of this resort.","October 27, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
758,"We stayed here for six days and enjoyed every minute. Every day there were at least six activities on offer, all free. There was also one paid excursion that was well worth the money - up to Beretan Lake and the temples there, and then to a local market. Our resort guide was extremely knowledgeable, which made it far more interesting than if we had gone there on our own. It gave us a true feel for the area and the people. Other activities at the resort were yoga, water aerobics, guided walking tour of the local area, etc etc. The nature walk of the rice paddies and organic gardens gave us an insight into traditional farming. The swimming pool was clean, with no chemical odour like some places. Very friendly staff, and the chef was wonderful in catering for my special and complex dietary needs. The massages were divine. Wish we'd booked for a longer stay. I was very pleased that it gave us an opportunity to see how the regional Balinese people live as it's not a ""touristy"" area. But the resort facilities, including our room, were luxurious.","October 16, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
759,"Excellent place promote wellness. It is a healing place. It is place to switch of and relax. Beautiful seenery. Free yoga and meditation classes. The resort is far away from busy city . It promotes feelings of rejuvenation. Organic foods, five stars service. You feel the feeling of the relaxiton. You can swim, enjoy for a massage. The Saranam hotel is a place I recommend for everybody who wants a relaxing good quality holiday. I will come back again.","October 9, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
760,"This was my second stay at the resort having stayed 4 nights last year with husband I came back for 5 nights with my mother. Overall, the staff are very friendly and accommodating so whilst the resort covers a big physical space, you feel like you could be in a friendly smaller run resort. I feel the experience of this hotel depends on the room. We had a room on the second floor of the main building close to the second inclinator. I couldn't stand the constant grinding of the inclinator and the resort moved us to a villa after the first night. The villas are in a quiet part of the resort and therefore much nicer to rest on the balcony so it is something to think about when booking a room and if you plan not too spend too much time in your room the inclinator wouldn't be an issue. I didn't want that background noise on my holiday when I live in a busy city! My mum had her second hip replacement earlier this year and was looking forward to resting at this resort. She loved it, found it very good for recovery and enjoyed the cleanliness of the pool. The resort offers fun daily activities to help pass the time and there are some really nice places to see in the local area. We enjoyed the food on the menu made from local foods and found the local warungs nice to break up the resort food. I have given it four stars because of the room issue which was resolved and because they haven't set up a proper spa area since the last time I visited. I believe a resort like this is missing out on business because they haven't finished their spa centre in the time the resort has been opened. Having said that, we did get two facials in the 5 days we were there but was looking forward to a pedicure as well, which they offered last year but won't have available they said for another month or two. I also really like the gym and where it is located in the resort.Overall, we would be happy to stay here again if we visit this area of Bali and feel we will next year as there is still so much to see and experience in this beautiful part of Bali. We hired a tourist driver from the local area to drive us to Ubud one day, it would be nice if the resort run a shuttle at least once a week like they do to the temple and I would have been happy to pay a small amount. Finally, they were using paper straws in my drinks which is a huge positive for me however the complimentary water bottles in the room are no longer in glass, but plastic. I feel it would be a nice touch to have these in glass as they must go through a lot of plastic this year.","October 1, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
761,"I stayed in Hill Top Villa. To reach the Villa; from the lobby, get off using the elevator then inclinator. The inclinator was quiet slow. Then we were taken by buggy to Villa. The Villa is high up and steep, however it's nice villa and has amazing view. At night, outside the villa and path were very poor lighting.For 5-star hotel, the design of hanging space in wardrobe is weird (see pic).Good size bathroom but the amenities is not represent 5-star hotel. Kids Club near main pool.Breakfast was average. But you can enjoy morning view while you are enjoying breakfast. It'stunning view...Chek-in/check-out process was quick. Staff was friendly and helpful.Overall, we enjoyed our stay.","September 28, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
762,"Been to Bali numerous times but first time to this area and resort. Only been open a year so everything is new. We have a deluxe room and the view is fabulous. Food is outstanding and had one of the best massages. Great place to just chill, try yoga, meditation if you want. Highly recommend. Is a 2 he drive from airport but well worth it. Staff are very friendly and obliging.","September 19, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
763,"I just want to put a few of the negative comments on this forum into perspective , firstly you can always find fault with anything if you want to look for it , secondly you pay for want you get and sometimes you get value for your money and that is what I want to share with you. The Luxury Escape 5 night stay was in a quality room with balcony ,unlimited WI-FI , 42 channel TV with a large English content ,large bathroom , soft bed with a turn down service every night may I say, reading desk , safe , Tea / coffee and daily fresh fruit . Each day breakfast ,lunch , dinner served in 2 areas ( menus attached) , 4 massages , daily refill of mini bar ( beer , soft drink , sparkling water ), 6 free daily activities to choose from, a tour to Beratan Lake & Temple ,a coffee farm & a local market at a cost of AUS $10 for the 2 1/2 hour tour the resort also provided a drop off at the airport in a private car which is a 2 hour drive all the cost of $999 , that is value for money .The staff and manager were warm , friendly and helpful , spoke good English and genuinely cared for your well being , the resort is beautifully set out on the side of a hill with stunning views from your room and whilst eating in the restaurant , the food is of a high standard with a choice menu for lunch or dinner with the option of the buffet for dinner , the head chef even does an cooking actively. We celebrated our wedding anniversary I asked the staff where to purchase flowers they said leave it to us , later that night going for dinner they had set up a table, organised a menu ,special anniversary cake making the night very very special. Overall the negatives comments need to be balances with the many positives myself and other guests spoke with each other about . I would have no hesitation in returning to the Saranam Resort & Spa and will recommend to anyone, thank you Mr Alessandro Migliore and your staff for amking our stay so memorable .","September 14, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
764,"Looking on the pictures of the hotel, we thought we had found our next superb 5-star hotel in the nature of Bali. But except for the view, we didn't find anything from a 5* hotel. First of all, the greetings may happen in a gigantic room with a splendid view on the valley and mountains, it seriously lacked warmth and smiles from the staff for a hotel of this standing... For sure, we hadn't reserved a villa (which externally look really nice, I must admit), just a basic double bedroom for a one-night stay to decrease our driving time between two hotels. But after almost 10 minutes walking and waiting for the elevator to get to the room, we discovered that our room was extremely -extremely- humid and had the weird humid corresponding smell that didn't make us want to sleep in here. Some stains were seeable on the bed cover; the floor from the shower was partially broken in a corner and showed starting moisture; finally, sitting on the toilet let your knees only 10cm room with the facing wall - such unpleasant things can not be found in a regular 5* hotel, even in the most basic room. The restaurant was ok but the diner was pretty far from our expectations and corresponded far more to a 3* hotel - really, there is room for improvement. The breakfast was better. All in all, we wished we had skipped this hotel and gone directly to the next one in Kintamani. Definitely not what we expected.","September 10, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
765,"The view from the lobby of this hotel takes your breath away! And we had the same view from our room so we were very lucky. The room was very clean and big, the mini bar which was free of charge was refilled every day. I agree the LE menus are limited but you do have the option to have a buffet dinner every night which always changed, and there are 4 or 5 options for each course on the set menu (plus there are two restaurants to choose from). The massages were AMAZING unfortunately there is no spa it is in a rather dingey hotel room, this would be my only improvement. Cannot fault the ladies doing the massage though. Happy hour every evening made cocktails etc affordable and there was always space by the pool (which is huge and refreshing). Aqua aerobics was hilarious can highly recommend. We loved our stay thank you very much.","August 30, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
766,"We did originally book a twin room and then was given a free upgrade to villa N°3. We were taken by buggy and could request it at any time. Although the rooms and villas are very tricky to get to as the inclinators (it’s like a lift) are very slow. It’s layout was incredible and the views of the rice paddi fields and the rest of the resort were amazing. But very unclean, the dust from beneath the beds and on worktops was vile! A tiny place under the stairs for wardrobe “space” and the mini bar was empty upon arrival and still wasn’t filled properly when asked! When housekeeping came everyday they would never take dirty cutlery from room service or used glasses from the night before. Speaking of room service -it’s average and extremely overpriced. You could eat in the local warung’s for 5 nights on the trot for the same price and same quality! Hotel is supposed to be for relaxation and for trips to the spa. The spa hasn’t even been finished built! And as for relaxation I do not appreciate falling asleep or waking up to techno or house music. As for the restaurant very basic, not worth the money. The steak was extremely thin not like a ribeye at all and the lamb had barely any meat on the bones, the burger was abit bland and I asked for medium not well done very disappointing. Although I did have a soft spot for the traditional desert ‘pissang goreng’ and because of that I ordered it the second night and it was just all slapped on to the plate. Considering a lot of staff do not speak a lot of English there was a lady called Carolina who could not do enough for you and spoke incredible English, her service was perfect Infact I could not fault Carolina as she was very warm and friendly. This hotel has EXTREME POTENTIAL. But I just don’t think anyone quite knows what there doing. This could be a dime spot but do not advertise as “relaxing resort and spa” when I’m being subjected to listen to cheesy pool party songs, if I wanted that I’d go to Benidorm!!!! Although Great things nearby -the waterfalls, unesco rice paddi fields, Local tea and coffee plantations and the floating temple. Highly recommend the trips! The last four are of those, the rest the hotel ","August 29, 2018","13    Saranam Resort & Spa
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html
